INSPECTION_STATUS,VIOLATION_CODE,VIOLATION_STATUS,INSPECTION_CATEGORY,PROPERTY_GROUP,LONGITUDE,LATITUDE,DEPARTMENT_BUREAU
FAILED,CN196029,OPEN,COMPLAINT,small,-87.654639,41.837259,CONSERVATION
FAILED,VT1010,OPEN,PERMIT,small,-87.634189,41.890526,VENTILATION
FAILED,EV1110,OPEN,PERMIT,small,-87.663295,41.928806,ELEVATOR
FAILED,PL234002,OPEN,COMPLAINT,small,-87.676811,41.802072,SPECIAL TASK FORCE
FAILED,CN062024,OPEN,PERIODIC,small,-87.765082,41.884125,CONSERVATION
FAILED,CN197019,OPEN,COMPLAINT,small,-87.702806,41.847069,CONSERVATION
FAILED,PL232040,OPEN,COMPLAINT,small,-87.600564,41.751226,SPECIAL TASK FORCE
FAILED,PL162017,OPEN,COMPLAINT,small,-87.687208,41.957427,CONSERVATION
FAILED,PL154027,OPEN,COMPLAINT,small,-87.662133,42.005632,CONSERVATION
FAILED,CN073014,OPEN,COMPLAINT,small,-87.568493,41.744321,SPECIAL TASK FORCE
FAILED,CN061014,OPEN,COMPLAINT,small,-87.727600,41.916100,CONSERVATION
FAILED,CN134026,OPEN,COMPLAINT,small,-87.650858,41.840651,CONSERVATION
FAILED,EV1111,OPEN,PERMIT,small,-87.647777,41.895266,ELEVATOR
FAILED,RF305041,OPEN,PERIODIC,small,-87.621944,41.832676,REFRIGERATION
FAILED,CN015022,OPEN,COMPLAINT,small,-87.706415,41.927864,SPECIAL INSPECTION PROGRAM
FAILED,CN110105,OPEN,COMPLAINT,small,-87.711488,41.885555,CONSERVATION
FAILED,NC2011,OPEN,COMPLAINT,small,-87.676474,41.856852,CONSERVATION
FAILED,CN061014,OPEN,COMPLAINT,small,-87.652333,41.919228,CONSERVATION
FAILED,EL0019,OPEN,COMPLAINT,small,-87.777531,41.910058,ELECTRICAL
FAILED,CN063024,OPEN,COMPLAINT,small,-87.608219,41.690347,SPECIAL INSPECTION PROGRAM
FAILED,CN061014,OPEN,COMPLAINT,small,-87.652707,41.763168,CONSERVATION
FAILED,PL159017,OPEN,COMPLAINT,small,-87.761939,41.944598,PLUMBING
FAILED,CN190019,OPEN,PERIODIC,small,-87.590452,41.760660,CONSERVATION
FAILED,CN015012,OPEN,COMPLAINT,small,-87.593956,41.767608,CONSERVATION
FAILED,EV1110,OPEN,PERIODIC,small,-87.615669,41.776116,ELEVATOR
FAILED,PL159017,OPEN,COMPLAINT,small,-87.642897,41.772610,SPECIAL TASK FORCE
FAILED,CN073034,OPEN,COMPLAINT,small,-87.670778,41.884985,CONSERVATION
FAILED,EL0088,OPEN,COMPLAINT,small,-87.616922,41.815980,ELECTRICAL
FAILED,EV1110,OPEN,COMPLAINT,small,-87.617528,41.891237,ELEVATOR
FAILED,CN196029,OPEN,COMPLAINT,small,-87.683559,41.936060,CONSERVATION
FAILED,CN061014,OPEN,COMPLAINT,small,-87.785640,41.933948,CONSERVATION
FAILED,CN140016,OPEN,COMPLAINT,small,-87.643388,41.899557,CONSERVATION
FAILED,CN197019,OPEN,COMPLAINT,small,-87.552865,41.742803,CONSERVATION
FAILED,CN070024,OPEN,PERIODIC,small,-87.623273,41.798049,CONSERVATION
PASSED,VT1010,COMPLIED,PERMIT,small,-87.666441,41.983641,VENTILATION
FAILED,CN104015,OPEN,COMPLAINT,small,-87.788355,41.931063,CONSERVATION
FAILED,CN198019,OPEN,PERIODIC,small,-87.599634,41.801273,CONSERVATION
FAILED,RF301031,OPEN,PERMIT,small,-87.758560,41.895018,REFRIGERATION
FAILED,EV1110,OPEN,PERMIT,small,-87.655929,41.881529,ELEVATOR
FAILED,CN062034,OPEN,COMPLAINT,small,-87.638518,41.770211,CONSERVATION
FAILED,CN104025,OPEN,COMPLAINT,small,-87.650767,41.858881,CONSERVATION
FAILED,CN138056,OPEN,COMPLAINT,small,-87.707731,41.904766,CONSERVATION
FAILED,CN039013,OPEN,PERIODIC,small,-87.713372,41.974016,SPECIAL INSPECTION PROGRAM
FAILED,CN105015,OPEN,COMPLAINT,small,-87.733466,41.878885,SPECIAL TASK FORCE
FAILED,CN131016,OPEN,COMPLAINT,small,-87.715624,41.877138,CONSERVATION
FAILED,CN132016,OPEN,COMPLAINT,small,-87.664998,41.744981,CONSERVATION
FAILED,CN104015,OPEN,COMPLAINT,small,-87.736134,41.859764,CONSERVATION
FAILED,CN079014,OPEN,COMPLAINT,small,-87.818418,41.997041,CONSERVATION
FAILED,CN077014,OPEN,COMPLAINT,small,-87.675101,41.799046,CONSERVATION
FAILED,EL0066,OPEN,COMPLAINT,small,-87.668125,41.979741,ELECTRICAL
FAILED,CN061084,OPEN,COMPLAINT,small,-87.612326,41.731859,CONSERVATION
FAILED,CN074014,OPEN,COMPLAINT,small,-87.758628,41.919944,CONSERVATION
FAILED,CN196029,OPEN,COMPLAINT,small,-87.612487,41.820190,CONSERVATION
FAILED,CN041063,OPEN,PERIODIC,small,-87.692074,42.019381,CONSERVATION
FAILED,CN132046,OPEN,COMPLAINT,small,-87.763025,41.876666,CONSERVATION
FAILED,VT1010,OPEN,PERMIT,small,-87.721517,41.959635,VENTILATION
FAILED,CN196029,COMPLIED,COMPLAINT,small,-87.557671,41.738353,CONSERVATION
FAILED,CN070024,OPEN,COMPLAINT,small,-87.723751,41.938886,CONSERVATION
FAILED,CN061074,OPEN,COMPLAINT,small,-87.703166,41.773862,CONSERVATION
FAILED,CN190019,OPEN,PERIODIC,small,-87.623988,41.853847,CONSERVATION
FAILED,NC2021,OPEN,COMPLAINT,small,-87.703480,41.915711,CONSERVATION
FAILED,CN070024,OPEN,COMPLAINT,small,-87.608054,41.772728,CONSERVATION
FAILED,CN104035,OPEN,COMPLAINT,small,-87.640051,41.826185,CONSERVATION
FAILED,CN196029,OPEN,COMPLAINT,small,-87.707728,41.858311,SPECIAL TASK FORCE
FAILED,NC2022,OPEN,COMPLAINT,small,-87.592918,41.807758,NEW CONSTRUCTION
FAILED,CN138056,COMPLIED,COMPLAINT,small,-87.570008,41.717950,CONSERVATION
PASSED,EL0011,COMPLIED,COMPLAINT,small,-87.718676,41.856334,ELECTRICAL
FAILED,PL157037,OPEN,COMPLAINT,small,-87.635337,41.679814,SPECIAL TASK FORCE
FAILED,CN196029,OPEN,COMPLAINT,small,-87.716424,41.910753,CONSERVATION
FAILED,CN077014,OPEN,COMPLAINT,small,-87.798230,41.935991,CONSERVATION
FAILED,EV1110,OPEN,PERMIT,small,-87.626239,41.909205,ELEVATOR
FAILED,CN076034,OPEN,COMPLAINT,small,-87.712267,41.846671,CONSERVATION
FAILED,NC2071,OPEN,COMPLAINT,small,-87.761342,41.895686,CONSERVATION
PASSED,BR2080,COMPLIED,PERIODIC,small,-87.705774,41.695748,BOILER
FAILED,CN077014,OPEN,COMPLAINT,small,-87.644509,41.810220,CONSERVATION
FAILED,EV1110,OPEN,COMPLAINT,small,-87.660046,41.987656,ELEVATOR
FAILED,CN078014,OPEN,COMPLAINT,small,-87.721258,41.892777,CONSERVATION
FAILED,NC2071,OPEN,COMPLAINT,small,-87.724712,41.932931,CONSERVATION
FAILED,CN074024,OPEN,COMPLAINT,small,-87.726096,41.807950,CONSERVATION
FAILED,CN190019,OPEN,PERIODIC,small,-87.663009,41.949121,CONSERVATION
FAILED,PL157027,COMPLIED,COMPLAINT,small,-87.721672,41.902601,SPECIAL TASK FORCE
FAILED,CN075014,OPEN,PERIODIC,small,-87.572513,41.773380,CONSERVATION
FAILED,CN079014,OPEN,COMPLAINT,small,-87.714830,41.929576,CONSERVATION
FAILED,CN070024,OPEN,COMPLAINT,small,-87.682022,41.883800,CONSERVATION
FAILED,CN104015,OPEN,COMPLAINT,small,-87.726001,41.857799,CONSERVATION
PASSED,VT1010,OPEN,PERMIT,small,-87.837650,41.981219,VENTILATION
FAILED,CN061014,OPEN,COMPLAINT,large,-87.747029,41.949317,CONSERVATION
FAILED,CN198019,OPEN,COMPLAINT,small,-87.730841,41.958320,CONSERVATION
FAILED,CN070014,OPEN,COMPLAINT,small,-87.612487,41.820190,CONSERVATION
FAILED,CN073054,OPEN,COMPLAINT,small,-87.728907,41.902538,CONSERVATION
