INSPECTION_STATUS,VIOLATION_CODE,VIOLATION_STATUS,INSPECTION_CATEGORY,PROPERTY_GROUP,LONGITUDE,LATITUDE,DEPARTMENT_BUREAU
FAILED,CN190029,OPEN,PERIODIC,small,-87.690108,41.970812,CONSERVATION
FAILED,CN105025,OPEN,COMPLAINT,small,-87.598972,41.751206,CONSERVATION
FAILED,CN062024,OPEN,COMPLAINT,small,-87.623650,41.769289,CONSERVATION
FAILED,EV1111,OPEN,PERIODIC,small,-87.658457,41.993142,ELEVATOR
FAILED,CN138056,OPEN,COMPLAINT,small,-87.640540,41.772430,CONSERVATION
FAILED,CN197019,OPEN,COMPLAINT,small,-87.724082,41.942886,CONSERVATION
FAILED,CN067024,OPEN,COMPLAINT,small,-87.704282,41.880885,CONSERVATION
FAILED,CN106015,OPEN,PERIODIC,small,-87.765176,41.893025,CONSERVATION
FAILED,CN076014,OPEN,COMPLAINT,small,-87.546800,41.743190,CONSERVATION
FAILED,CN067014,OPEN,COMPLAINT,small,-87.763234,41.885939,CONSERVATION
FAILED,CN070024,OPEN,COMPLAINT,small,-87.653131,41.872594,CONSERVATION
FAILED,CN062024,OPEN,PERIODIC,small,-87.656594,41.858625,CONSERVATION
FAILED,NC2022,OPEN,COMPLAINT,small,-87.672349,41.946058,NEW CONSTRUCTION
FAILED,NC2011,OPEN,COMPLAINT,small,-87.765136,41.966685,CONSERVATION
FAILED,CN063014,OPEN,COMPLAINT,small,-87.652045,41.738261,CONSERVATION
FAILED,CN196029,OPEN,PERIODIC,small,-87.730778,41.882596,CONSERVATION
FAILED,CN015062,OPEN,PERIODIC,small,-87.643746,41.792356,CONSERVATION
FAILED,EL0029,OPEN,COMPLAINT,small,-87.620880,41.690750,SPECIAL TASK FORCE
FAILED,CN102015,OPEN,COMPLAINT,small,-87.698562,41.820798,CONSERVATION
FAILED,VT1010,OPEN,PERMIT,small,-87.652042,41.784220,VENTILATION
FAILED,CN196019,OPEN,COMPLAINT,small,-87.700381,41.901459,CONSERVATION
FAILED,CN104125,OPEN,PERIODIC,small,-87.599210,41.814087,CONSERVATION
FAILED,CEL302,COMPLIED,COMPLAINT,small,-87.671203,41.899539,CONSTRUCTION EQUIPMENT
PASSED,EV1111,COMPLIED,PERIODIC,small,-87.667949,41.879723,ELEVATOR
FAILED,CN070024,OPEN,COMPLAINT,small,-87.769378,41.931343,CONSERVATION
FAILED,CN194029,COMPLIED,COMPLAINT,small,-87.735387,41.874211,SPECIAL TASK FORCE
FAILED,CN070014,OPEN,COMPLAINT,small,-87.689518,41.809934,CONSERVATION
