INSPECTION_STATUS,VIOLATION_CODE,VIOLATION_STATUS,INSPECTION_CATEGORY,PROPERTY_GROUP,LONGITUDE,LATITUDE,DEPARTMENT_BUREAU
FAILED,NC2022,OPEN,COMPLAINT,small,-87.606454,41.746208,NEW CONSTRUCTION
FAILED,CN196029,OPEN,COMPLAINT,small,-87.692850,41.763319,CONSERVATION
FAILED,CN073014,OPEN,PERIODIC,small,-87.625663,41.866520,CONSERVATION
FAILED,CN140016,OPEN,COMPLAINT,small,-87.554195,41.748518,SPECIAL TASK FORCE
FAILED,CN074014,COMPLIED,COMPLAINT,small,-87.706985,41.689219,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.681346,42.002667,CONSERVATION
FAILED,CN196029,OPEN,COMPLAINT,small,-87.690694,41.907743,CONSERVATION
FAILED,CN196019,OPEN,COMPLAINT,small,-87.726919,41.801267,CONSERVATION
FAILED,EV1110,OPEN,PERMIT,small,-87.636719,41.908133,ELEVATOR
FAILED,CN079014,OPEN,COMPLAINT,small,-87.692806,41.761835,CONSERVATION
FAILED,CN138056,OPEN,COMPLAINT,small,-87.543663,41.650964,CONSERVATION
FAILED,CN073014,OPEN,COMPLAINT,small,-87.642197,41.843453,SPECIAL TASK FORCE
FAILED,CN106015,OPEN,COMPLAINT,large,-87.670769,41.884667,CONSERVATION
FAILED,EV1110,OPEN,PERMIT,small,-87.624316,41.871812,ELEVATOR
FAILED,CN138066,COMPLIED,COMPLAINT,small,-87.648459,41.793779,CONSERVATION
FAILED,CN111025,OPEN,COMPLAINT,small,-87.691678,41.765443,CONSERVATION
PASSED,VT1010,OPEN,PERMIT,small,-87.644792,41.832914,VENTILATION
FAILED,CN197087,OPEN,PERIODIC,small,-87.563667,41.752194,CONSERVATION
FAILED,CN061014,OPEN,COMPLAINT,small,-87.674673,41.801887,CONSERVATION
FAILED,CN015062,OPEN,COMPLAINT,small,-87.761604,41.886258,CONSERVATION
FAILED,CN136026,OPEN,COMPLAINT,small,-87.728657,41.865010,CONSERVATION
FAILED,CN070024,OPEN,COMPLAINT,small,-87.613305,41.695557,CONSERVATION
FAILED,CN062034,OPEN,PERIODIC,small,-87.715272,41.866235,CONSERVATION
FAILED,CN063024,OPEN,COMPLAINT,small,-87.744025,41.925380,CONSERVATION
FAILED,NC2021,OPEN,COMPLAINT,small,-87.763605,41.940330,CONSERVATION
PASSED,EV1110,COMPLIED,PERMIT,small,-87.632582,41.885444,ELEVATOR
FAILED,CN190019,OPEN,PERIODIC,small,-87.611190,41.832280,CONSERVATION
FAILED,CN197019,OPEN,COMPLAINT,small,-87.702964,41.810047,CONSERVATION
FAILED,PL162017,OPEN,PERIODIC,small,-87.564841,41.749742,CONSERVATION
FAILED,CN062024,OPEN,PERIODIC,small,-87.662029,41.779615,CONSERVATION
FAILED,RF302041,OPEN,PERIODIC,small,-87.620955,41.769124,REFRIGERATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.626714,41.690619,CONSERVATION
FAILED,CN196019,OPEN,COMPLAINT,small,-87.758184,41.945876,CONSERVATION
FAILED,CN063014,OPEN,COMPLAINT,small,-87.706241,41.915691,CONSERVATION
FAILED,RF301051,OPEN,PERMIT,small,-87.665788,42.002325,REFRIGERATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.576328,41.772687,SPECIAL INSPECTION PROGRAM
FAILED,CN107035,OPEN,COMPLAINT,small,-87.641211,41.835971,CONSERVATION
FAILED,CN134016,OPEN,COMPLAINT,small,-87.597098,41.761436,SPECIAL TASK FORCE
FAILED,CN065034,OPEN,COMPLAINT,small,-87.661627,41.722022,CONSERVATION
FAILED,NC8012,OPEN,COMPLAINT,small,-87.562229,41.737309,CONSERVATION
FAILED,CN104015,OPEN,COMPLAINT,small,-87.725724,41.925389,CONSERVATION
PASSED,CN197019,COMPLIED,COMPLAINT,small,-87.618273,41.698834,CONSERVATION
FAILED,EV1110,OPEN,PERIODIC,small,-87.657657,42.001463,ELEVATOR
FAILED,CN134026,OPEN,COMPLAINT,small,-87.670935,41.855102,CONSERVATION
FAILED,VT1050,OPEN,PERIODIC,small,-87.632662,41.888878,VENTILATION
FAILED,CN198019,OPEN,COMPLAINT,small,-87.671908,42.002505,CONSERVATION
FAILED,CN105015,OPEN,PERIODIC,small,-87.664455,41.968225,CONSERVATION
FAILED,CN194029,OPEN,PERIODIC,small,-87.615715,41.777935,CONSERVATION
FAILED,CN138056,OPEN,COMPLAINT,small,-87.535133,41.716533,CONSERVATION
FAILED,CN073014,OPEN,COMPLAINT,small,-87.669779,41.800788,CONSERVATION
FAILED,RF301031,OPEN,PERIODIC,small,-87.694203,41.754284,REFRIGERATION
FAILED,EV1210,OPEN,PERIODIC,small,-87.647470,41.880554,ELEVATOR
FAILED,CN070014,OPEN,COMPLAINT,small,-87.673092,41.983313,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.666744,41.776042,CONSERVATION
FAILED,CN032013,OPEN,PERIODIC,small,-87.633279,41.764721,CONSERVATION
FAILED,CN064014,OPEN,COMPLAINT,small,-87.724752,41.845761,CONSERVATION
FAILED,CN190019,OPEN,PERIODIC,small,-87.672388,41.963481,CONSERVATION
FAILED,CN194029,OPEN,PERIODIC,small,-87.623989,41.899539,VENTILATION
FAILED,CN031023,OPEN,COMPLAINT,small,-87.649509,41.943004,SPECIAL INSPECTION PROGRAM
FAILED,EV1110,COMPLIED,PERMIT,small,-87.623462,41.897703,ELEVATOR
FAILED,CN015062,OPEN,PERIODIC,small,-87.622964,41.692695,SPECIAL INSPECTION PROGRAM
FAILED,CN070014,OPEN,COMPLAINT,small,-87.765181,41.941443,CONSERVATION
FAILED,VT1080,OPEN,COMPLAINT,small,-87.731373,41.940970,VENTILATION
FAILED,CN065034,OPEN,COMPLAINT,small,-87.637414,41.769943,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.647964,41.767342,CONSERVATION
FAILED,EL0022,OPEN,COMPLAINT,small,-87.684780,41.920550,CONSERVATION
PASSED,BR1001,COMPLIED,PERIODIC,small,-87.719212,41.929961,BOILER
FAILED,CN138106,OPEN,PERIODIC,small,-87.622508,41.790579,CONSERVATION
FAILED,CN070014,OPEN,COMPLAINT,small,-87.765415,41.891582,CONSERVATION
FAILED,EL0086,OPEN,COMPLAINT,small,-87.617871,41.804047,SPECIAL TASK FORCE
FAILED,IR0057,OPEN,COMPLAINT,small,-87.786670,41.952127,IRON
FAILED,CN132016,OPEN,COMPLAINT,small,-87.656129,41.836521,CONSERVATION
PASSED,VT1010,COMPLIED,PERMIT,small,-87.762508,41.874648,VENTILATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.773330,41.789907,CONSERVATION
FAILED,CN198019,OPEN,PERIODIC,small,-87.615957,41.787840,CONSERVATION
FAILED,CN198019,OPEN,COMPLAINT,small,-87.769893,41.890941,CONSERVATION
FAILED,EL0086,OPEN,PERMIT,small,-87.686988,41.772861,ELECTRICAL
FAILED,CN104015,OPEN,COMPLAINT,small,-87.666748,41.742916,CONSERVATION
FAILED,CN131026,OPEN,PERIODIC,small,-87.683138,42.018078,CONSERVATION
FAILED,CN104055,OPEN,COMPLAINT,small,-87.748561,41.922439,CONSERVATION
FAILED,CN194019,OPEN,COMPLAINT,small,-87.773548,41.889922,CONSERVATION
FAILED,CN138056,OPEN,COMPLAINT,small,-87.639361,41.718962,CONSERVATION
FAILED,CN067014,OPEN,COMPLAINT,small,-87.723633,41.968179,CONSERVATION
FAILED,NC2071,OPEN,COMPLAINT,small,-87.612705,41.766014,SPECIAL TASK FORCE
FAILED,CN061014,OPEN,COMPLAINT,small,-87.691978,41.810602,CONSERVATION
FAILED,PL157047,OPEN,COMPLAINT,small,-87.568493,41.744321,SPECIAL TASK FORCE
FAILED,CN194039,OPEN,PERIODIC,small,-87.653423,41.924271,VENTILATION
