INSPECTION_STATUS,VIOLATION_CODE,VIOLATION_STATUS,INSPECTION_CATEGORY,PROPERTY_GROUP,LONGITUDE,LATITUDE,DEPARTMENT_BUREAU
FAILED,CN131026,OPEN,PERIODIC,small,-87.658473,41.993659,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.750923,41.954754,CONSERVATION
FAILED,CN197079,COMPLIED,COMPLAINT,small,-87.711074,41.937627,CONSERVATION
FAILED,NC2071,OPEN,COMPLAINT,small,-87.557379,41.738469,CONSERVATION
FAILED,CN061014,OPEN,PERIODIC,small,-87.709847,41.937124,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.600769,41.816226,CONSERVATION
FAILED,CN062014,OPEN,COMPLAINT,small,-87.700215,41.809742,CONSERVATION
FAILED,NC2021,OPEN,COMPLAINT,small,-87.563753,41.756609,CONSERVATION
FAILED,CN198019,OPEN,COMPLAINT,small,-87.716591,41.859616,SPECIAL TASK FORCE
FAILED,EL0096,OPEN,COMPLAINT,small,-87.761921,41.924141,SIGNS
FAILED,CN101015,OPEN,PERIODIC,small,-87.654850,41.706911,CONSERVATION
FAILED,CN104015,OPEN,COMPLAINT,small,-87.731077,41.902549,CONSERVATION
FAILED,CN197019,OPEN,COMPLAINT,small,-87.820133,41.940333,CONSERVATION
FAILED,EL0096,OPEN,COMPLAINT,small,-87.795128,41.915195,SIGNS
FAILED,CN073014,OPEN,COMPLAINT,small,-87.802251,41.980203,CONSERVATION
FAILED,CN103015,OPEN,COMPLAINT,small,-87.709988,41.798999,CONSERVATION
FAILED,CN076034,COMPLIED,COMPLAINT,small,-87.774423,41.974252,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.760189,41.963250,NEW CONSTRUCTION
FAILED,CN197087,OPEN,COMPLAINT,small,-87.715526,41.736680,CONSERVATION
FAILED,CN103015,OPEN,COMPLAINT,small,-87.548070,41.745640,CONSERVATION
FAILED,CN063024,OPEN,COMPLAINT,small,-87.728754,41.897309,CONSERVATION
FAILED,CN104015,OPEN,COMPLAINT,small,-87.762525,41.899328,CONSERVATION
PASSED,EL0019,COMPLIED,COMPLAINT,small,-87.658254,41.778110,CONSERVATION
FAILED,CN070024,OPEN,COMPLAINT,small,-87.676638,41.766481,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.620258,41.781697,CONSERVATION
FAILED,EL0029,OPEN,PERIODIC,small,-87.728857,41.883435,CONSERVATION
FAILED,CN064014,OPEN,PERIODIC,small,-87.646018,41.923331,CONSERVATION
FAILED,CN131026,OPEN,COMPLAINT,small,-87.753241,41.893128,CONSERVATION
FAILED,CN065014,OPEN,PERIODIC,small,-87.687821,41.824021,CONSERVATION
FAILED,CN073014,OPEN,COMPLAINT,small,-87.649347,41.715947,CONSERVATION
FAILED,CN071024,OPEN,COMPLAINT,small,-87.673398,41.799628,CONSERVATION
FAILED,CN198019,OPEN,COMPLAINT,small,-87.597150,41.775141,CONSERVATION
FAILED,PL153017,OPEN,COMPLAINT,small,-87.621327,41.707997,SPECIAL TASK FORCE
FAILED,EL0019,OPEN,COMPLAINT,small,-87.595201,41.811245,SPECIAL TASK FORCE
FAILED,PL231050,OPEN,COMPLAINT,small,-87.661987,41.750976,PLUMBING
FAILED,CN101015,OPEN,COMPLAINT,small,-87.700546,41.946772,CONSERVATION
FAILED,CN135016,COMPLIED,COMPLAINT,small,-87.648459,41.793779,CONSERVATION
FAILED,EL0019,OPEN,COMPLAINT,small,-87.611018,41.783423,SPECIAL TASK FORCE
FAILED,CN064014,OPEN,COMPLAINT,small,-87.669037,41.701806,CONSERVATION
FAILED,CN079014,OPEN,COMPLAINT,small,-87.745189,41.943706,CONSERVATION
FAILED,NC2011,OPEN,COMPLAINT,small,-87.760464,41.952204,CONSERVATION
FAILED,CN196029,OPEN,COMPLAINT,small,-87.599228,41.814846,CONSERVATION
FAILED,CN138056,OPEN,COMPLAINT,small,-87.654836,41.933420,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.657843,41.728206,CONSERVATION
PASSED,199029,COMPLIED,COMPLAINT,small,-87.632508,41.884363,VENTILATION
FAILED,CN190019,OPEN,PERIODIC,small,-87.726619,41.908402,CONSERVATION
FAILED,CN197087,OPEN,PERIODIC,small,-87.596387,41.782081,CONSERVATION
FAILED,CN138106,OPEN,COMPLAINT,small,-87.549672,41.737292,CONSERVATION
FAILED,CN103015,OPEN,PERIODIC,small,-87.563304,41.759773,CONSERVATION
FAILED,CN104075,OPEN,COMPLAINT,small,-87.591249,41.770352,CONSERVATION
FAILED,CN015062,OPEN,PERIODIC,small,-87.663802,41.944569,CONSERVATION
FAILED,CN138106,OPEN,COMPLAINT,small,-87.668804,42.013975,CONSERVATION
FAILED,EV1110,OPEN,PERMIT,small,-87.640805,41.941296,ELEVATOR
FAILED,CN101025,OPEN,COMPLAINT,small,-87.583516,41.765539,CONSERVATION
FAILED,CN196029,OPEN,COMPLAINT,small,-87.687331,41.941173,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.709942,41.840251,SPECIAL TASK FORCE
FAILED,CN070024,OPEN,COMPLAINT,small,-87.552278,41.752993,CONSERVATION
FAILED,CEE418,OPEN,COMPLAINT,small,-87.690560,41.916532,CONSTRUCTION EQUIPMENT
PASSED,VT1010,COMPLIED,COMPLAINT,small,-87.604837,41.742265,VENTILATION
FAILED,CN197079,OPEN,COMPLAINT,small,-87.659513,41.987172,CONSERVATION
FAILED,CN107035,OPEN,PERIODIC,small,-87.564093,41.758925,CONSERVATION
FAILED,CN106015,OPEN,COMPLAINT,small,-87.573972,41.764246,CONSERVATION
FAILED,CN017012,OPEN,COMPLAINT,small,-87.714872,41.912946,SPECIAL TASK FORCE
FAILED,CN061014,OPEN,COMPLAINT,small,-87.682486,41.992502,CONSERVATION
FAILED,CN198019,OPEN,PERIODIC,small,-87.658424,41.919754,CONSERVATION
FAILED,EL0019,OPEN,COMPLAINT,small,-87.649406,41.776134,ELECTRICAL
FAILED,CN063014,OPEN,PERIODIC,small,-87.665129,41.750222,CONSERVATION
FAILED,NC5012,OPEN,PERIODIC,small,-87.627116,41.884603,CONSERVATION
FAILED,EV1111,OPEN,PERMIT,small,-87.656818,41.948894,ELEVATOR
FAILED,EV1110,OPEN,PERMIT,small,-87.651456,41.830788,ELEVATOR
FAILED,CN065024,OPEN,COMPLAINT,small,-87.680345,41.971439,CONSERVATION
PASSED,VT1010,COMPLIED,PERMIT,small,-87.635812,41.909905,VENTILATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.692453,41.905817,CONSERVATION
FAILED,CN070024,OPEN,COMPLAINT,small,-87.782675,41.778769,CONSERVATION
FAILED,CN104035,OPEN,COMPLAINT,small,-87.563308,41.760732,CONSERVATION
FAILED,CN061014,OPEN,COMPLAINT,small,-87.696862,41.784419,CONSERVATION
FAILED,CN137056,OPEN,COMPLAINT,small,-87.566133,41.754089,CONSERVATION
PASSED,BR2080,COMPLIED,PERIODIC,small,-87.650964,41.937347,BOILER
FAILED,CN190019,OPEN,COMPLAINT,small,-87.682602,41.807392,CONSERVATION
FAILED,CN063014,OPEN,COMPLAINT,small,-87.726456,41.960855,CONSERVATION
FAILED,CN015062,OPEN,COMPLAINT,small,-87.687364,41.766562,CONSERVATION
FAILED,NC2021,OPEN,COMPLAINT,small,-87.648685,41.748433,NEW CONSTRUCTION
FAILED,CN131016,OPEN,COMPLAINT,small,-87.557093,41.736426,CONSERVATION
FAILED,CN061014,OPEN,PERIODIC,small,-87.623583,41.849891,CONSERVATION
FAILED,CN067024,OPEN,COMPLAINT,small,-87.684222,41.761182,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.764990,41.926361,CONSERVATION
FAILED,CN070024,OPEN,COMPLAINT,small,-87.738881,41.883096,CONSERVATION
FAILED,CN079014,OPEN,COMPLAINT,small,-87.751078,41.878632,CONSERVATION
FAILED,CN069014,OPEN,COMPLAINT,small,-87.671587,41.788856,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.757404,41.889034,CONSERVATION
FAILED,CN190029,OPEN,PERIODIC,small,-87.630343,41.856526,CONSERVATION
FAILED,CN106015,OPEN,COMPLAINT,small,-87.651676,41.770178,CONSERVATION
FAILED,EV1110,OPEN,COMPLAINT,small,-87.659017,41.887785,ELEVATOR
FAILED,RF301031,OPEN,PERMIT,small,-87.650012,41.942810,REFRIGERATION
FAILED,CN063014,OPEN,COMPLAINT,small,-87.563542,41.714878,CONSERVATION
FAILED,NC2022,OPEN,COMPLAINT,small,-87.774503,41.919670,NEW CONSTRUCTION
FAILED,PL171027,OPEN,PERMIT,small,-87.652449,41.934590,PLUMBING
PASSED,EV1110,COMPLIED,PERMIT,small,-87.792762,41.981208,ELEVATOR
FAILED,CN015062,OPEN,COMPLAINT,small,-87.635835,41.767241,CONSERVATION
FAILED,CN076044,OPEN,COMPLAINT,small,-87.652695,41.751395,CONSERVATION
PASSED,VT1010,COMPLIED,PERMIT,small,-87.739106,41.952864,VENTILATION
FAILED,CN196029,OPEN,COMPLAINT,small,-87.710763,41.985664,CONSERVATION
FAILED,EV1110,COMPLIED,PERMIT,small,-87.729318,41.940086,ELEVATOR
FAILED,CN190019,OPEN,PERIODIC,small,-87.623628,41.851747,CONSERVATION
FAILED,CN031033,OPEN,PERIODIC,small,-87.643641,41.930034,CONSERVATION
FAILED,CN198019,OPEN,COMPLAINT,small,-87.571613,41.768401,CONSERVATION
FAILED,NC3052,OPEN,PERIODIC,small,-87.686468,41.890547,CONSERVATION
FAILED,PL164037,OPEN,COMPLAINT,small,-87.642197,41.843453,SPECIAL TASK FORCE
FAILED,CN065034,OPEN,PERIODIC,small,-87.603674,41.821871,CONSERVATION
FAILED,CN063024,OPEN,COMPLAINT,small,-87.680808,41.774793,SPECIAL TASK FORCE
FAILED,CN076044,OPEN,COMPLAINT,small,-87.674636,41.937905,CONSERVATION
FAILED,CN065014,OPEN,COMPLAINT,small,-87.676044,41.898236,CONSERVATION
PASSED,CN196019,COMPLIED,COMPLAINT,small,-87.690728,41.809652,CONSERVATION
FAILED,CN196029,OPEN,COMPLAINT,small,-87.719040,41.792236,CONSERVATION
FAILED,CN192039,OPEN,COMPLAINT,small,-87.648458,41.833855,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.729986,41.914343,CONSERVATION
FAILED,CN198019,OPEN,PERIODIC,small,-87.578865,41.753278,CONSERVATION
FAILED,CN197087,OPEN,COMPLAINT,small,-87.694634,41.871877,SPECIAL TASK FORCE
FAILED,CN077014,OPEN,COMPLAINT,small,-87.702841,41.869968,CONSERVATION
FAILED,CN070024,OPEN,PERIODIC,small,-87.652824,41.942396,CONSERVATION
FAILED,CN070034,OPEN,PERIODIC,small,-87.665677,41.953508,CONSERVATION
FAILED,CN190029,OPEN,PERIODIC,small,-87.615436,41.774897,CONSERVATION
FAILED,EL0018,OPEN,COMPLAINT,small,-87.724464,41.934580,ELECTRICAL
FAILED,CN138056,OPEN,COMPLAINT,small,-87.701792,41.819144,CONSERVATION
FAILED,NC2071,OPEN,COMPLAINT,small,-87.745238,41.919573,NEW CONSTRUCTION
FAILED,CN131026,COMPLIED,PERIODIC,small,-87.561224,41.760597,CONSERVATION
FAILED,CN073024,OPEN,COMPLAINT,small,-87.680382,41.832746,CONSERVATION
FAILED,VT1010,OPEN,PERMIT,large,-87.636935,41.764493,VENTILATION
FAILED,CN104055,OPEN,COMPLAINT,small,-87.633246,41.763237,CONSERVATION
FAILED,NC5042,OPEN,PERIODIC,small,-87.771782,41.901942,CONSERVATION
FAILED,VT1010,OPEN,PERMIT,small,-87.572333,41.760887,VENTILATION
FAILED,CN073014,OPEN,COMPLAINT,small,-87.685306,41.864392,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.641209,41.941072,CONSERVATION
FAILED,PL158017,OPEN,COMPLAINT,small,-87.706890,41.779022,SPECIAL TASK FORCE
PASSED,EV1110,COMPLIED,PERMIT,small,-87.622575,41.893475,ELEVATOR
FAILED,CN105045,OPEN,COMPLAINT,small,-87.693127,41.774460,CONSERVATION
FAILED,CN132016,OPEN,COMPLAINT,small,-87.617534,41.718099,CONSERVATION
FAILED,EL0029,OPEN,COMPLAINT,small,-87.651770,41.706947,CONSERVATION
FAILED,CN101025,OPEN,PERIODIC,small,-87.615903,41.814946,CONSERVATION
FAILED,CN070024,OPEN,COMPLAINT,small,-87.562783,41.753852,CONSERVATION
FAILED,CN102015,OPEN,COMPLAINT,small,-87.727428,41.856081,CONSERVATION
FAILED,EL0083,OPEN,COMPLAINT,small,-87.714994,41.866185,ELECTRICAL
FAILED,NC2011,OPEN,COMPLAINT,small,-87.588983,41.739856,NEW CONSTRUCTION
FAILED,CN196029,OPEN,COMPLAINT,small,-87.713522,41.847844,CONSERVATION
FAILED,NC2011,OPEN,COMPLAINT,small,-87.637248,41.751908,NEW CONSTRUCTION
FAILED,CN061014,OPEN,COMPLAINT,small,-87.554056,41.756607,CONSERVATION
FAILED,EV1110,COMPLIED,PERMIT,small,-87.665596,41.890889,ELEVATOR
FAILED,CN077014,OPEN,COMPLAINT,small,-87.760123,41.885472,CONSERVATION
FAILED,CN076034,OPEN,COMPLAINT,small,-87.765955,41.788618,CONSERVATION
FAILED,CN076034,OPEN,COMPLAINT,small,-87.626811,41.702458,CONSERVATION
FAILED,CN197087,OPEN,COMPLAINT,small,-87.725853,41.806729,CONSERVATION
PASSED,PL151137,OPEN,PERMIT,small,-87.720967,41.855641,PLUMBING
FAILED,NC2022,OPEN,COMPLAINT,small,-87.679284,41.906089,NEW CONSTRUCTION
FAILED,CN061014,OPEN,PERIODIC,small,-87.712919,41.958755,CONSERVATION
FAILED,EV1110,OPEN,PERIODIC,small,-87.678723,41.993216,ELEVATOR
PASSED,VT1010,COMPLIED,PERMIT,small,-87.673799,41.960476,VENTILATION
FAILED,CN041063,OPEN,COMPLAINT,small,-87.608636,41.803244,CONSERVATION
FAILED,VT2050,OPEN,COMPLAINT,small,-87.651518,41.884227,VENTILATION
FAILED,CN190029,OPEN,PERIODIC,small,-87.689498,41.898552,CONSERVATION
FAILED,NC5042,OPEN,PERIODIC,small,-87.627116,41.884603,CONSERVATION
FAILED,CN131016,OPEN,PERIODIC,small,-87.585397,41.769816,CONSERVATION
FAILED,CN063024,OPEN,COMPLAINT,small,-87.634747,41.790956,CONSERVATION
FAILED,CN192019,OPEN,COMPLAINT,small,-87.659795,41.951064,CONSERVATION
FAILED,CN194029,OPEN,PERIODIC,small,-87.615694,41.777088,CONSERVATION
FAILED,CN067014,OPEN,COMPLAINT,small,-87.748443,41.958080,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.624253,41.807183,CONSERVATION
FAILED,CN070014,OPEN,PERIODIC,small,-87.596692,41.736873,SPECIAL INSPECTION PROGRAM
FAILED,CN062024,OPEN,COMPLAINT,small,-87.606368,41.699564,CONSERVATION
FAILED,EL0029,OPEN,COMPLAINT,small,-87.554195,41.748518,SPECIAL TASK FORCE
FAILED,CN064014,OPEN,PERIODIC,small,-87.577356,41.761481,CONSERVATION
FAILED,CN104015,OPEN,COMPLAINT,small,-87.712066,41.839364,CONSERVATION
FAILED,CN196029,OPEN,COMPLAINT,small,-87.616669,41.750487,CONSERVATION
FAILED,CN079014,OPEN,COMPLAINT,small,-87.628677,41.727566,CONSERVATION
FAILED,CN104015,OPEN,COMPLAINT,small,-87.764920,41.900218,CONSERVATION
FAILED,CN105055,OPEN,COMPLAINT,small,-87.666748,41.742916,CONSERVATION
PASSED,VT1030,COMPLIED,PERMIT,small,-87.626257,41.879088,VENTILATION
FAILED,CN015062,OPEN,COMPLAINT,small,-87.701384,41.850263,CONSERVATION
PASSED,EV1110,COMPLIED,PERMIT,small,-87.653321,41.876470,ELEVATOR
FAILED,CN138106,OPEN,COMPLAINT,small,-87.666748,41.742916,CONSERVATION
FAILED,CN198019,OPEN,COMPLAINT,small,-87.646370,41.947772,CONSERVATION
PASSED,CN190019,COMPLIED,COMPLAINT,small,-87.740399,41.801581,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.697995,41.981193,CONSERVATION
FAILED,CN196029,OPEN,COMPLAINT,small,-87.646258,41.748468,CONSERVATION
PASSED,BR2080,COMPLIED,PERIODIC,small,-87.692936,41.922828,BOILER
FAILED,CN110105,OPEN,PERIODIC,small,-87.692645,41.852052,CONSERVATION
FAILED,EV1111,OPEN,PERMIT,small,-87.628022,41.883423,ELEVATOR
FAILED,EL0096,OPEN,COMPLAINT,small,-87.621994,41.835028,SIGNS
FAILED,CN194019,OPEN,COMPLAINT,small,-87.719487,41.869555,CONSERVATION
FAILED,CN074014,OPEN,COMPLAINT,small,-87.730882,41.895782,SPECIAL TASK FORCE
FAILED,CN197087,OPEN,COMPLAINT,small,-87.716504,41.872749,SPECIAL TASK FORCE
FAILED,EV1110,OPEN,PERIODIC,small,-87.643758,41.852121,ELEVATOR
FAILED,PL237026,OPEN,COMPLAINT,small,-87.739434,41.938820,SPECIAL TASK FORCE
