INSPECTION_STATUS,VIOLATION_CODE,VIOLATION_STATUS,INSPECTION_CATEGORY,PROPERTY_GROUP,LONGITUDE,LATITUDE,DEPARTMENT_BUREAU
FAILED,CN136016,OPEN,COMPLAINT,small,-87.658406,41.755778,CONSERVATION
FAILED,CN077014,OPEN,COMPLAINT,small,-87.775636,41.925806,CONSERVATION
FAILED,CN194029,OPEN,PERIODIC,small,-87.615733,41.778530,CONSERVATION
FAILED,EV1110,OPEN,PERMIT,small,-87.639806,41.885830,ELEVATOR
FAILED,VT1010,OPEN,COMPLAINT,small,-87.708367,41.960358,VENTILATION
FAILED,CN070014,OPEN,COMPLAINT,small,-87.645759,41.783263,CONSERVATION
FAILED,EL0096,OPEN,COMPLAINT,small,-87.715442,41.910118,SIGNS
FAILED,CN015062,OPEN,COMPLAINT,small,-87.606228,41.748554,CONSERVATION
FAILED,EL0096,OPEN,COMPLAINT,small,-87.609452,41.736475,SIGNS
PASSED,VT1010,OPEN,PERMIT,small,-87.644784,41.919383,VENTILATION
FAILED,CN073024,OPEN,COMPLAINT,small,-87.681414,41.792921,CONSERVATION
FAILED,NC2021,OPEN,COMPLAINT,small,-87.755852,41.910758,CONSERVATION
FAILED,NC2011,OPEN,COMPLAINT,small,-87.667575,41.763703,NEW CONSTRUCTION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.651698,41.759720,PLUMBING
FAILED,CN196029,OPEN,COMPLAINT,small,-87.701508,41.934334,CONSERVATION
FAILED,CN070034,OPEN,COMPLAINT,small,-87.601416,41.758735,CONSERVATION
FAILED,EL0005,OPEN,COMPLAINT,small,-87.612024,41.773913,ELECTRICAL
FAILED,CN198019,OPEN,COMPLAINT,small,-87.708153,41.962967,CONSERVATION
FAILED,EL0029,OPEN,COMPLAINT,small,-87.633246,41.763237,CONSERVATION
FAILED,CN041063,OPEN,COMPLAINT,small,-87.700551,41.878407,CONSERVATION
FAILED,CN076044,OPEN,COMPLAINT,small,-87.684083,41.768432,CONSERVATION
FAILED,VT3020,OPEN,PERIODIC,small,-87.739839,41.921479,VENTILATION
FAILED,CN196029,OPEN,COMPLAINT,small,-87.562269,41.740674,CONSERVATION
FAILED,EL0066,OPEN,COMPLAINT,small,-87.657112,41.869520,ELECTRICAL
FAILED,199029,OPEN,COMPLAINT,small,-87.659026,41.994458,VENTILATION
FAILED,CN066034,OPEN,COMPLAINT,small,-87.622502,41.790352,CONSERVATION
FAILED,CN021053,OPEN,PERIODIC,small,-87.612184,41.824976,SPECIAL INSPECTION PROGRAM
FAILED,CN106015,OPEN,PERIODIC,small,-87.628849,41.890161,SPECIAL INSPECTION PROGRAM
FAILED,CN197087,OPEN,COMPLAINT,small,-87.648288,41.951647,CONSERVATION
FAILED,CN067014,OPEN,COMPLAINT,small,-87.649508,41.768966,CONSERVATION
FAILED,CN079024,OPEN,COMPLAINT,small,-87.706989,41.904481,CONSERVATION
PASSED,EV1110,COMPLIED,PERMIT,small,-87.606782,41.892292,ELEVATOR
FAILED,PL157047,OPEN,COMPLAINT,small,-87.657681,41.767873,CONSERVATION
FAILED,CN061014,OPEN,COMPLAINT,small,-87.707026,41.783570,CONSERVATION
FAILED,CN070034,OPEN,COMPLAINT,small,-87.628779,41.720437,CONSERVATION
FAILED,CN197019,OPEN,COMPLAINT,small,-87.670048,41.765330,CONSERVATION
FAILED,CN015072,COMPLIED,COMPLAINT,small,-87.677611,41.903295,SPECIAL TASK FORCE
FAILED,CN104035,OPEN,COMPLAINT,small,-87.704282,41.822603,CONSERVATION
FAILED,PL164027,OPEN,COMPLAINT,small,-87.701794,41.815736,SPECIAL TASK FORCE
FAILED,CN062024,OPEN,COMPLAINT,small,-87.660425,41.750290,CONSERVATION
FAILED,EL0046,OPEN,COMPLAINT,small,-87.662313,41.748119,ELECTRICAL
FAILED,EL0029,OPEN,COMPLAINT,small,-87.701794,41.815736,SPECIAL TASK FORCE
FAILED,CN190019,OPEN,COMPLAINT,small,-87.691158,41.994730,CONSERVATION
FAILED,EV1110,OPEN,PERMIT,small,-87.620534,41.853651,ELEVATOR
FAILED,CN060001,OPEN,COMPLAINT,small,-87.656809,41.985187,CONSERVATION
FAILED,PL161017,OPEN,COMPLAINT,small,-87.575073,41.760054,PLUMBING
FAILED,CN131026,OPEN,COMPLAINT,small,-87.682022,41.883800,CONSERVATION
FAILED,CN072014,OPEN,PERIODIC,small,-87.748750,41.954143,CONSERVATION
FAILED,EL0019,OPEN,COMPLAINT,small,-87.649612,41.738183,CONSERVATION
FAILED,CN196029,OPEN,COMPLAINT,small,-87.738552,41.875214,CONSERVATION
FAILED,EL0088,OPEN,COMPLAINT,small,-87.551358,41.728036,ELECTRICAL
FAILED,CN071024,OPEN,COMPLAINT,small,-87.665768,41.752349,CONSERVATION
FAILED,CN134076,OPEN,COMPLAINT,small,-87.632702,41.788952,CONSERVATION
FAILED,CN105015,OPEN,COMPLAINT,small,-87.695311,41.763844,CONSERVATION
FAILED,CN101025,OPEN,COMPLAINT,small,-87.745551,41.891920,CONSERVATION
FAILED,EV1110,OPEN,PERMIT,small,-87.629106,41.876470,ELEVATOR
PASSED,VT1010,COMPLIED,PERMIT,small,-87.706331,41.799731,VENTILATION
FAILED,CN197019,OPEN,COMPLAINT,small,-87.694611,41.816760,CONSERVATION
FAILED,EL0095,OPEN,COMPLAINT,small,-87.653501,41.782210,ELECTRICAL
FAILED,RF301041,OPEN,PERIODIC,small,-87.707516,41.902715,REFRIGERATION
FAILED,CN046013,OPEN,COMPLAINT,small,-87.798843,41.991154,CONSERVATION
FAILED,CN062014,OPEN,PERIODIC,small,-87.749012,41.953289,CONSERVATION
FAILED,CN101015,OPEN,COMPLAINT,small,-87.689149,41.952972,CONSERVATION
FAILED,CN106015,OPEN,COMPLAINT,small,-87.712525,41.879463,CONSERVATION
PASSED,PL151137,OPEN,PERMIT,small,-87.662641,41.899488,PLUMBING
FAILED,CN103015,OPEN,COMPLAINT,small,-87.672079,41.830536,SPECIAL INSPECTION PROGRAM
FAILED,CN105085,OPEN,PERIODIC,small,-87.606136,41.744061,CONSERVATION
FAILED,CN064014,OPEN,COMPLAINT,small,-87.657185,41.783809,CONSERVATION
FAILED,PL237014,OPEN,COMPLAINT,small,-87.610943,41.698686,SPECIAL TASK FORCE
FAILED,CN064014,OPEN,PERIODIC,small,-87.646081,41.923780,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.734120,41.877985,CONSERVATION
FAILED,CN106015,OPEN,COMPLAINT,small,-87.643062,41.754371,CONSERVATION
FAILED,EL0003,OPEN,COMPLAINT,small,-87.739556,41.938818,SPECIAL TASK FORCE
FAILED,EL0095,OPEN,COMPLAINT,small,-87.612024,41.773913,ELECTRICAL
FAILED,EV1111,OPEN,PERIODIC,small,-87.658223,41.995076,ELEVATOR
PASSED,ELSR02,COMPLIED,PERMIT,small,-87.684516,41.895673,ELECTRICAL
FAILED,CN104035,OPEN,COMPLAINT,small,-87.658843,41.940634,CONSERVATION
FAILED,CN104025,OPEN,COMPLAINT,small,-87.694549,41.814777,CONSERVATION
FAILED,CN138066,OPEN,COMPLAINT,small,-87.648458,41.833855,CONSERVATION
FAILED,CN015062,OPEN,COMPLAINT,small,-87.673977,41.765603,SPECIAL TASK FORCE
FAILED,NC2011,OPEN,COMPLAINT,small,-87.674985,41.948976,NEW CONSTRUCTION
FAILED,CN138106,OPEN,COMPLAINT,small,-87.745592,41.892997,CONSERVATION
FAILED,PL161027,OPEN,COMPLAINT,small,-87.668178,41.910733,SPECIAL TASK FORCE
PASSED,BR1001,COMPLIED,PERIODIC,small,-87.663662,41.753563,BOILER
PASSED,PL159057,COMPLIED,COMPLAINT,small,-87.636141,41.767690,PLUMBING
FAILED,CN065014,OPEN,COMPLAINT,small,-87.684652,41.810740,CONSERVATION
FAILED,CN074024,OPEN,COMPLAINT,small,-87.603194,41.818097,CONSERVATION
FAILED,EL0044,OPEN,COMPLAINT,small,-87.669005,41.782845,ELECTRICAL
FAILED,EV1111,OPEN,PERIODIC,small,-87.641891,41.852810,ELEVATOR
FAILED,CN076024,OPEN,COMPLAINT,small,-87.664572,41.972327,CONSERVATION
FAILED,VT1010,OPEN,PERMIT,small,-87.670894,41.898931,VENTILATION
FAILED,CN196029,OPEN,COMPLAINT,small,-87.729081,41.837493,CONSERVATION
FAILED,CN015062,OPEN,COMPLAINT,small,-87.555148,41.750436,CONSERVATION
FAILED,CN061014,OPEN,COMPLAINT,small,-87.583765,41.763938,CONSERVATION
FAILED,NC2011,OPEN,COMPLAINT,small,-87.691956,41.776262,CONSERVATION
FAILED,EL0025,OPEN,COMPLAINT,small,-87.781590,41.974135,SPECIAL TASK FORCE
FAILED,CN134026,OPEN,COMPLAINT,small,-87.659644,41.940834,CONSERVATION
FAILED,CN073024,OPEN,COMPLAINT,small,-87.552865,41.742803,CONSERVATION
FAILED,CN190019,OPEN,COMPLAINT,small,-87.607618,41.744356,CONSERVATION
FAILED,CN065034,OPEN,PERIODIC,small,-87.613384,41.781727,CONSERVATION
FAILED,PL171027,OPEN,COMPLAINT,small,-87.762786,41.907713,PLUMBING
FAILED,CN070014,OPEN,COMPLAINT,small,-87.694111,41.799649,CONSERVATION
FAILED,CN135016,OPEN,COMPLAINT,small,-87.610146,41.751308,CONSERVATION
FAILED,CN079014,OPEN,COMPLAINT,small,-87.700381,41.901459,CONSERVATION
FAILED,CN197087,OPEN,COMPLAINT,small,-87.733797,41.901402,CONSERVATION
